MC5;
time/s;Fluo/V;P700 deltaI/I x10³;
73.940;0.2607;0.5085;
73.960;0.2607;0.5372;
73.980;0.2689;0.4921;
74.000;0.2689;0.5208;
74.020;0.2689;0.5454;
74.040;0.2787;0.5126;
74.060;0.2787;0.5085;
74.080;0.2805;0.4880;
74.100;0.2805;0.5249;
74.120;0.2805;0.4634;
74.140;0.2750;0.5413;
74.160;0.2750;0.5249;
74.180;0.2682;0.5618;
74.200;0.2682;0.5495;
74.220;0.2682;0.6438;
74.240;0.2764;0.5577;
74.260;0.2764;0.5290;
74.280;0.2705;0.4880;
74.300;0.2705;0.5536;
74.320;0.2705;0.5290;
74.340;0.2749;0.6315;
74.360;0.2749;0.4962;
74.380;0.2651;0.5577;
74.400;0.2651;0.6110;
74.420;0.2651;0.5208;
74.440;0.2691;0.5249;
74.460;0.2691;0.4470;
74.480;0.2706;0.5003;
74.500;0.2706;0.4962;
74.520;0.2706;0.5577;
74.540;0.2671;0.5290;
74.560;0.2671;0.4675;
74.580;0.2776;0.4962;
74.600;0.2776;0.5372;
74.620;0.2776;0.5577;
74.640;0.2676;0.5167;
74.660;0.2676;0.5044;
74.680;0.2758;0.5290;
74.700;0.2758;0.5413;
74.720;0.2758;0.5454;
74.740;0.2773;0.5454;
74.760;0.2773;0.5003;
74.780;0.2749;0.4716;
74.800;0.2749;0.5413;
74.820;0.2749;0.4798;
74.840;0.2776;0.5208;
74.860;0.2776;0.5659;
74.880;0.2743;0.5126;
74.900;0.2743;0.5536;
74.920;0.2743;0.5659;
74.940;0.2720;0.4921;
74.960;0.2720;0.4716;
74.980;0.2747;0.5495;
75.000;0.2747;0.5044;
75.020;0.2747;0.5044;
75.040;0.2846;0.5167;
75.060;0.2846;0.5618;
75.080;0.2680;0.5290;
75.100;0.2680;0.5126;
75.120;0.2680;0.4634;
75.140;0.2671;0.4962;
75.160;0.2671;0.5536;
75.180;0.2749;0.5208;
75.200;0.2749;0.4839;
75.220;0.2749;0.5085;
75.240;0.2747;0.5208;
75.260;0.2747;0.5290;
75.280;0.2712;0.5659;
75.300;0.2712;0.4634;
75.320;0.2712;0.5085;
75.340;0.2708;0.4019;
75.360;0.2708;0.4880;
75.380;0.2721;0.4921;
75.400;0.2721;0.5536;
75.420;0.2721;0.4511;
75.440;0.2781;0.5577;
75.460;0.2781;0.4839;
75.480;0.2714;0.5577;
75.500;0.2714;0.5290;
75.520;0.2714;0.5044;
75.540;0.2720;0.5331;
75.560;0.2720;0.5249;
75.580;0.2781;0.5126;
75.600;0.2781;0.5618;
75.620;0.2781;0.4716;
75.640;0.2723;0.4880;
75.660;0.2723;0.5290;
75.680;0.2741;0.5167;
75.700;0.2741;0.4757;
75.720;0.2741;0.4757;
75.740;0.2769;0.4880;
75.760;0.2769;0.5413;
75.780;0.2770;0.4839;
75.800;0.2770;0.5085;
75.820;0.2770;0.5413;
75.840;0.2714;0.4552;
75.860;0.2714;0.5126;
75.880;0.2720;0.5331;
75.900;0.2720;0.5290;
75.920;0.2720;0.4757;
75.940;0.2752;0.5700;
75.960;0.2752;0.5290;
75.980;0.2729;0.4921;
76.000;0.2729;0.5167;
76.020;0.2729;0.5413;
76.040;0.2692;0.5249;
76.060;0.2692;0.4962;
76.080;0.2759;0.4962;
76.100;0.2759;0.5167;
76.120;0.2759;0.5372;
76.140;0.2750;0.4880;
76.160;0.2750;0.4429;
76.180;0.2698;0.4962;
76.200;0.2698;0.5577;
76.220;0.2698;0.5290;
76.240;0.2756;0.5741;
76.260;0.2756;0.4265;
76.280;0.2740;0.4880;
76.300;0.2740;0.5331;
76.320;0.2740;0.5905;
76.340;0.2743;0.5331;
76.360;0.2743;0.4962;
76.380;0.2701;0.4839;
76.400;0.2701;0.5085;
76.420;0.2701;0.5413;
76.440;0.2799;0.5003;
76.460;0.2799;0.4347;
76.480;0.2621;0.4511;
76.500;0.2621;0.5536;
76.520;0.2621;0.5331;
76.540;0.2802;0.5331;
76.560;0.2802;0.4224;
76.580;0.2767;0.4675;
76.600;0.2767;0.5290;
76.620;0.2767;0.5085;
76.640;0.2792;0.5290;
76.660;0.2792;0.5003;
76.680;0.2792;0.5126;
76.700;0.2792;0.5126;
76.720;0.2792;0.5044;
76.740;0.2788;0.4962;
76.760;0.2788;0.4347;
76.780;0.2712;0.5003;
76.800;0.2712;0.5044;
76.820;0.2712;0.4798;
76.840;0.2792;0.5208;
76.860;0.2792;0.5495;
76.880;0.2720;0.4798;
76.900;0.2720;0.5290;
76.920;0.2720;0.4798;
76.940;0.2663;0.5126;
76.960;0.2663;0.4962;
76.980;0.2792;0.5044;
77.000;0.2792;0.5167;
77.020;0.2792;0.5290;
77.040;0.2677;0.4306;
77.060;0.2677;0.5372;
77.080;0.2764;0.5331;
77.100;0.2764;0.5208;
77.120;0.2764;0.4880;
77.140;0.2621;0.5126;
77.160;0.2621;0.5249;
77.180;0.2785;0.5167;
77.200;0.2785;0.5454;
77.220;0.2785;0.4675;
77.240;0.2744;0.4839;
77.260;0.2744;0.5044;
77.280;0.2727;0.5823;
77.300;0.2727;0.5495;
77.320;0.2727;0.5331;
77.340;0.2717;0.4347;
77.360;0.2717;0.5085;
77.380;0.2711;0.5249;
77.400;0.2711;0.5700;
77.420;0.2711;0.4675;
77.440;0.2686;0.5577;
77.460;0.2686;0.4757;
77.480;0.2717;0.5536;
77.500;0.2717;0.5495;
77.520;0.2717;0.5085;
77.540;0.2676;0.5044;
77.560;0.2676;0.4470;
77.580;0.2795;0.4921;
77.600;0.2795;0.5249;
77.620;0.2795;0.5003;
77.640;0.2701;0.4429;
77.660;0.2701;0.5085;
77.680;0.2734;0.4839;
77.700;0.2734;0.5413;
77.720;0.2734;0.4470;
77.740;0.2672;0.5003;
77.760;0.2672;0.4593;
77.780;0.2782;0.5044;
77.800;0.2782;0.4716;
77.820;0.2782;0.6069;
77.840;0.2727;0.5290;
77.860;0.2727;0.4839;
77.880;0.2645;0.4839;
77.900;0.2645;0.5126;
77.920;0.2645;0.4839;
77.940;0.2767;0.5372;
77.960;0.2767;0.5126;
77.980;0.2763;0.4757;
78.000;0.2763;0.5044;
78.020;0.2763;0.5208;
78.040;0.2743;0.5536;
78.060;0.2743;0.4880;
78.080;0.2712;0.4839;
78.100;0.2712;0.4716;
78.120;0.2712;0.5208;
78.140;0.2795;0.5372;
78.160;0.2795;0.4798;
78.180;0.2679;0.4880;
78.200;0.2679;0.5208;
78.220;0.2679;0.4880;
78.240;0.2685;0.5536;
78.260;0.2685;0.5167;
78.280;0.2705;0.4716;
78.300;0.2705;0.5331;
78.320;0.2705;0.5372;
78.340;0.2727;0.4470;
78.360;0.2727;0.5208;
78.380;0.2718;0.5331;
78.400;0.2718;0.5618;
78.420;0.2718;0.5290;
78.440;0.2639;0.5249;
78.460;0.2639;0.5085;
78.480;0.2788;0.4716;
78.500;0.2788;0.4921;
78.520;0.2788;0.4880;
78.540;0.2703;0.5290;
78.560;0.2703;0.5085;
78.580;0.2709;0.5208;
78.600;0.2709;0.5618;
78.620;0.2709;0.5700;
78.640;0.2651;0.4962;
78.660;0.2651;0.5208;
78.680;0.2642;0.4880;
78.700;0.2642;0.5659;
78.720;0.2642;0.5167;
78.740;0.2715;0.5126;
78.760;0.2715;0.4675;
78.780;0.2679;0.5208;
78.800;0.2679;0.5003;
78.820;0.2679;0.5167;
78.840;0.2647;0.4798;
78.860;0.2647;0.4757;
78.880;0.2598;0.4880;
78.900;0.2598;0.5413;
78.920;0.2598;0.5003;
78.940;0.2753;0.4429;
78.960;0.2753;0.5126;
78.980;0.2651;0.5331;
79.000;0.2651;0.4962;
79.020;0.2651;0.4839;
79.040;0.2718;0.4798;
79.060;0.2718;0.4716;
79.080;0.2683;0.4880;
79.100;0.2683;0.4798;
79.120;0.2683;0.5536;
79.140;0.2662;0.4716;
79.160;0.2662;0.5372;
79.180;0.2717;0.5987;
79.200;0.2717;0.4921;
79.220;0.2717;0.5208;
79.240;0.2616;0.5290;
79.260;0.2616;0.5167;
79.280;0.2727;0.5003;
79.300;0.2727;0.5331;
79.320;0.2727;0.5331;
79.340;0.2671;0.5700;
79.360;0.2671;0.5618;
79.380;0.2734;0.5044;
79.400;0.2734;0.5618;
79.420;0.2734;0.5085;
79.440;0.2796;0.5905;
79.460;0.2796;0.5290;
79.480;0.2723;0.5741;
79.500;0.2723;0.5536;
79.520;0.2723;0.4716;
79.540;0.2773;0.5495;
79.560;0.2773;0.4921;
79.580;0.2718;0.4716;
79.600;0.2718;0.4757;
79.620;0.2718;0.5003;
79.640;0.2734;0.5495;
79.660;0.2734;0.5823;
79.680;0.2705;0.4757;
79.700;0.2705;0.5085;
79.720;0.2705;0.4962;
79.740;0.2766;0.5126;
79.760;0.2766;0.5864;
79.780;0.2701;0.5003;
79.800;0.2701;0.4675;
79.820;0.2701;0.5454;
79.840;0.2703;0.5987;
79.860;0.2703;0.5864;
79.880;0.2779;0.4757;
79.900;0.2779;0.5577;
79.920;0.2779;0.5167;
79.940;0.2845;0.5249;
79.960;0.2845;0.5372;
79.980;0.2781;0.4880;
80.000;0.2781;0.4265;
80.020;0.2781;0.4880;
80.040;0.2772;0.5700;
80.060;0.2772;0.4962;
80.080;0.2752;0.5618;
80.100;0.2752;0.4347;
80.120;0.2752;0.5126;
80.140;0.2715;0.5454;
80.160;0.2715;0.4716;
80.180;0.2647;0.5044;
80.200;0.2647;0.5085;
80.220;0.2647;0.4798;
80.240;0.2695;0.5003;
80.260;0.2695;0.4429;
80.280;0.2720;0.5003;
80.300;0.2720;0.5577;
80.320;0.2720;0.5290;
80.340;0.2752;0.5290;
80.360;0.2752;0.5208;
80.380;0.2729;0.4470;
80.400;0.2729;0.5126;
80.420;0.2729;0.5454;
80.440;0.2553;0.4839;
80.460;0.2553;0.4798;
80.480;0.2680;0.4347;
80.500;0.2680;0.5413;
80.520;0.2680;0.5249;
80.540;0.2793;0.5208;
80.560;0.2793;0.5085;
80.580;0.2691;0.3937;
80.600;0.2691;0.5331;
80.620;0.2691;0.5249;
80.640;0.2747;0.5536;
80.660;0.2747;0.4470;
80.680;0.2756;0.5208;
80.700;0.2756;0.5700;
80.720;0.2756;0.5208;
80.740;0.2761;0.5167;
80.760;0.2761;0.4552;
80.780;0.2691;0.5413;
80.800;0.2691;0.5249;
80.820;0.2691;0.5700;
80.840;0.2747;0.4593;
80.860;0.2747;0.4716;
80.880;0.2747;0.5085;
80.900;0.2747;0.4675;
80.920;0.2747;0.5167;
80.940;0.2671;0.5208;
80.960;0.2671;0.4880;
80.980;0.2621;0.4634;
81.000;0.2621;0.5782;
81.020;0.2621;0.4921;
81.040;0.2831;0.5372;
81.060;0.2831;0.5126;
81.080;0.2761;0.5085;
81.100;0.2761;0.5126;
81.120;0.2761;0.4921;
81.140;0.2607;0.5167;
81.160;0.2607;0.5413;
81.180;0.2773;0.5290;
81.200;0.2773;0.4798;
81.220;0.2773;0.5003;
81.240;0.2796;0.5618;
81.260;0.2796;0.5618;
81.280;0.2712;0.5905;
81.300;0.2712;0.4839;
81.320;0.2712;0.5618;
81.340;0.2618;0.5700;
81.360;0.2618;0.5741;
81.380;0.2734;0.5044;
81.400;0.2734;0.5167;
81.420;0.2734;0.4798;
81.440;0.2683;0.4593;
81.460;0.2683;0.6069;
81.480;0.2788;0.4757;
81.500;0.2788;0.5741;
81.520;0.2788;0.5167;
81.540;0.2711;0.5085;
81.560;0.2711;0.5454;
81.580;0.2845;0.5413;
81.600;0.2845;0.5044;
81.620;0.2845;0.5167;
81.640;0.2761;0.5741;
81.660;0.2761;0.5413;
81.680;0.2715;0.5249;
81.700;0.2715;0.5618;
81.720;0.2715;0.4962;
81.740;0.2805;0.5372;
81.760;0.2805;0.5249;
81.780;0.2776;0.5413;
81.800;0.2776;0.5495;
81.820;0.2776;0.5454;
81.840;0.2656;0.5618;
81.860;0.2656;0.5413;
81.880;0.2784;0.5003;
81.900;0.2784;0.5044;
81.920;0.2784;0.5495;
81.940;0.2715;0.5864;
81.960;0.2715;0.5413;
81.980;0.2743;0.4634;
82.000;0.2743;0.5536;
82.020;0.2743;0.5208;
82.040;0.2727;0.6069;
82.060;0.2727;0.4511;
82.080;0.2634;0.5167;
82.100;0.2634;0.5249;
82.120;0.2634;0.5946;
82.140;0.2727;0.4921;
82.160;0.2727;0.4757;
82.180;0.2650;0.4675;
82.200;0.2650;0.5618;
82.220;0.2650;0.5044;
82.240;0.2796;0.6069;
82.260;0.2796;0.5126;
82.280;0.2645;0.4839;
82.300;0.2645;0.5700;
82.320;0.2645;0.5126;
82.340;0.2561;0.5208;
82.360;0.2561;0.4634;
82.380;0.2727;0.5085;
82.400;0.2727;0.5044;
82.420;0.2727;0.5864;
82.440;0.2772;0.4839;
82.460;0.2772;0.5372;
82.480;0.2668;0.4757;
82.500;0.2668;0.4921;
82.520;0.2668;0.5454;
82.540;0.2741;0.5372;
82.560;0.2741;0.3978;
82.580;0.2703;0.5044;
82.600;0.2703;0.5167;
82.620;0.2703;0.5782;
82.640;0.2816;0.5085;
82.660;0.2816;0.5249;
82.680;0.2688;0.4880;
82.700;0.2688;0.4880;
82.720;0.2688;0.5782;
82.740;0.2756;0.4921;
82.760;0.2756;0.5085;
82.780;0.2636;0.4962;
82.800;0.2636;0.5536;
82.820;0.2636;0.4429;
82.840;0.2711;0.5864;
82.860;0.2711;0.4839;
82.880;0.2683;0.5495;
82.900;0.2683;0.4675;
82.920;0.2683;0.5085;
82.940;0.2718;0.4757;
82.960;0.2718;0.4962;
82.980;0.2605;0.4511;
83.000;0.2605;0.5249;
83.020;0.2605;0.4511;
83.040;0.2674;0.5208;
83.060;0.2674;0.4757;
83.080;0.2688;0.5085;
83.100;0.2688;0.4880;
83.120;0.2688;0.4347;
83.140;0.2662;0.4511;
83.160;0.2662;0.5044;
83.180;0.2614;0.5454;
83.200;0.2614;0.5208;
83.220;0.2614;0.4757;
83.240;0.2723;0.5167;
83.260;0.2723;0.5290;
83.280;0.2715;0.4880;
83.300;0.2715;0.5495;
83.320;0.2715;0.4716;
83.340;0.2685;0.5085;
83.360;0.2685;0.5290;
83.380;0.2755;0.5372;
83.400;0.2755;0.5618;
83.420;0.2755;0.4798;
83.440;0.2726;0.5044;
83.460;0.2726;0.5126;
83.480;0.2666;0.5044;
83.500;0.2666;0.5331;
83.520;0.2666;0.4675;
83.540;0.2764;0.5167;
83.560;0.2764;0.5372;
83.580;0.2798;0.5003;
83.600;0.2798;0.5782;
83.620;0.2798;0.4880;
83.640;0.2697;0.5290;
83.660;0.2697;0.6110;
83.680;0.2679;0.4716;
83.700;0.2679;0.5536;
83.720;0.2679;0.5290;
83.740;0.2718;0.4921;
83.760;0.2718;0.5167;
83.780;0.2651;0.4675;
83.800;0.2651;0.5167;
83.820;0.2651;0.4880;
83.840;0.2633;0.5372;
83.860;0.2633;0.4921;
83.880;0.2636;0.5290;
83.900;0.2636;0.5085;
83.920;0.2636;0.5741;
83.940;0.2790;0.5454;
83.960;0.2790;0.5208;
83.980;0.2692;0.5044;
84.000;0.2692;0.5290;
84.020;0.2692;0.5331;
84.040;0.2691;0.4716;
84.060;0.2691;0.4429;
84.080;0.2679;0.4552;
84.100;0.2679;0.4675;
84.120;0.2679;0.5536;
84.140;0.2590;0.5577;
84.160;0.2590;0.4962;
84.180;0.2619;0.4593;
84.200;0.2619;0.5413;
84.220;0.2619;0.5741;
84.240;0.2727;0.4962;
84.260;0.2727;0.5454;
84.280;0.2763;0.3978;
84.300;0.2763;0.4265;
84.320;0.2763;0.4880;
84.340;0.2686;0.5208;
84.360;0.2686;0.4921;
84.380;0.2619;0.4634;
84.400;0.2619;0.5126;
84.420;0.2619;0.5987;
84.440;0.2717;0.4716;
84.460;0.2717;0.4839;
84.480;0.2677;0.4470;
84.500;0.2677;0.5044;
84.520;0.2677;0.5085;
84.540;0.2653;0.5208;
84.560;0.2653;0.4470;
84.580;0.2676;0.4880;
84.600;0.2676;0.5208;
84.620;0.2676;0.5577;
84.640;0.2671;0.5659;
84.660;0.2671;0.4511;
84.680;0.2746;0.4839;
84.700;0.2746;0.4757;
84.720;0.2746;0.5290;
84.740;0.2680;0.5659;
84.760;0.2680;0.5864;
84.780;0.2672;0.5249;
84.800;0.2672;0.5126;
84.820;0.2672;0.5003;
84.840;0.2674;0.5208;
84.860;0.2674;0.4962;
84.880;0.2715;0.5372;
84.900;0.2715;0.5454;
84.920;0.2715;0.5823;
84.940;0.2715;0.5290;
84.960;0.2715;0.5659;
84.980;0.2680;0.5413;
85.000;0.2680;0.5372;
85.020;0.2680;0.5454;
85.040;0.2801;0.5208;
85.060;0.2801;0.4798;
85.080;0.2694;0.5044;
85.100;0.2694;0.5249;
85.120;0.2694;0.5536;
85.140;0.2740;0.4716;
85.160;0.2740;0.5290;
85.180;0.2735;0.5331;
85.200;0.2735;0.5413;
85.220;0.2735;0.5044;
85.240;0.2645;0.4839;
85.260;0.2645;0.5536;
85.280;0.2726;0.5495;
85.300;0.2726;0.5372;
85.320;0.2726;0.4757;
85.340;0.2643;0.4839;
85.360;0.2643;0.5290;
85.380;0.2721;0.5536;
85.400;0.2721;0.4634;
85.420;0.2721;0.4921;
85.440;0.2669;0.5577;
85.460;0.2669;0.5864;
85.480;0.2741;0.5782;
85.500;0.2741;0.5618;
85.520;0.2741;0.4921;
85.540;0.2676;0.4757;
85.560;0.2676;0.5372;
85.580;0.2685;0.5044;
85.600;0.2685;0.5372;
85.620;0.2685;0.5126;
85.640;0.2647;0.5044;
85.660;0.2647;0.4962;
85.680;0.2633;0.4962;
85.700;0.2633;0.5208;
85.720;0.2633;0.5044;
85.740;0.2627;0.5618;
85.760;0.2627;0.5700;
85.780;0.2732;0.5413;
85.800;0.2732;0.5044;
85.820;0.2732;0.5413;
85.840;0.2634;0.4962;
85.860;0.2634;0.5618;
85.880;0.2659;0.5290;
85.900;0.2659;0.5987;
85.920;0.2659;0.5208;
85.940;0.2735;0.5577;
85.960;0.2735;0.4675;
85.980;0.2694;0.5413;
86.000;0.2694;0.4798;
86.020;0.2694;0.5372;
86.040;0.2720;0.6192;
86.060;0.2720;0.4798;
86.080;0.2741;0.4921;
86.100;0.2741;0.6028;
86.120;0.2741;0.4880;
86.140;0.2714;0.5700;
86.160;0.2714;0.5249;
86.180;0.2660;0.4962;
86.200;0.2660;0.5700;
86.220;0.2660;0.5659;
86.240;0.2676;0.4552;
86.260;0.2676;0.4839;
86.280;0.2679;0.5044;
86.300;0.2679;0.5659;
86.320;0.2679;0.5495;
86.340;0.2708;0.5700;
86.360;0.2708;0.5290;
86.380;0.2692;0.5249;
86.400;0.2692;0.5331;
86.420;0.2692;0.5126;
86.440;0.2747;0.5413;
86.460;0.2747;0.5290;
86.480;0.2686;0.5413;
86.500;0.2686;0.5003;
86.520;0.2686;0.5741;
86.540;0.2756;0.4839;
86.560;0.2756;0.4634;
86.580;0.2691;0.4921;
86.600;0.2691;0.5249;
86.620;0.2691;0.5413;
86.640;0.2726;0.5495;
86.660;0.2726;0.5044;
86.680;0.2642;0.5290;
86.700;0.2642;0.5454;
86.720;0.2642;0.5987;
86.740;0.2647;0.5700;
86.760;0.2647;0.4634;
86.780;0.2706;0.6151;
86.800;0.2706;0.5085;
86.820;0.2706;0.5536;
86.840;0.2639;0.5044;
86.860;0.2639;0.5290;
86.880;0.2701;0.4716;
86.900;0.2701;0.5659;
86.920;0.2701;0.5126;
86.940;0.2717;0.4634;
86.960;0.2717;0.5208;
86.980;0.2703;0.5085;
87.000;0.2703;0.4921;
87.020;0.2703;0.5249;
87.040;0.2668;0.5331;
87.060;0.2668;0.5044;
87.080;0.2706;0.4593;
87.100;0.2706;0.5946;
87.120;0.2706;0.4757;
87.140;0.2674;0.5454;
87.160;0.2674;0.4634;
87.180;0.2821;0.4962;
87.200;0.2821;0.5249;
87.220;0.2821;0.4757;
87.240;0.2659;0.4921;
87.260;0.2659;0.5126;
87.280;0.2720;0.5823;
87.300;0.2720;0.5249;
87.320;0.2720;0.5167;
87.340;0.2720;0.5905;
87.360;0.2720;0.5290;
87.380;0.2772;0.5085;
87.400;0.2772;0.5003;
87.420;0.2772;0.4716;
87.440;0.2730;0.5495;
87.460;0.2730;0.5249;
87.480;0.2697;0.5208;
87.500;0.2697;0.5782;
87.520;0.2697;0.4757;
87.540;0.2703;0.5249;
87.560;0.2703;0.5290;
87.580;0.2688;0.5290;
87.600;0.2688;0.5741;
87.620;0.2688;0.4880;
87.640;0.2759;0.5290;
87.660;0.2759;0.5290;
87.680;0.2689;0.4962;
87.700;0.2689;0.5495;
87.720;0.2689;0.4511;
87.740;0.2778;0.5741;
87.760;0.2778;0.5208;
87.780;0.2677;0.5864;
87.800;0.2677;0.5618;
87.820;0.2677;0.5249;
87.840;0.2665;0.5167;
87.860;0.2665;0.4962;
87.880;0.2712;0.5331;
87.900;0.2712;0.5167;
87.920;0.2712;0.4552;
87.940;0.2773;0.4962;
87.960;0.2773;0.5249;
87.980;0.2659;0.4716;
88.000;0.2659;0.5249;
88.020;0.2659;0.5372;
88.040;0.2732;0.5495;
88.060;0.2732;0.4962;
88.080;0.2674;0.4716;
88.100;0.2674;0.4511;
88.120;0.2674;0.5372;
88.140;0.2715;0.5249;
88.160;0.2715;0.4839;
88.180;0.2656;0.5044;
88.200;0.2656;0.5782;
88.220;0.2656;0.4962;
88.240;0.2674;0.4962;
88.260;0.2674;0.4757;
88.280;0.2654;0.5331;
88.300;0.2654;0.4962;
88.320;0.2654;0.5864;
88.340;0.2683;0.5249;
88.360;0.2683;0.5208;
88.380;0.2669;0.4798;
88.400;0.2669;0.4880;
88.420;0.2669;0.5618;
88.440;0.2662;0.5044;
88.460;0.2662;0.5577;
88.480;0.2630;0.4593;
88.500;0.2630;0.5454;
88.520;0.2630;0.4962;
88.540;0.2705;0.5536;
88.560;0.2705;0.5003;
88.580;0.2715;0.4880;
88.600;0.2715;0.5618;
88.620;0.2715;0.5331;
88.640;0.2727;0.5331;
88.660;0.2727;0.5249;
88.680;0.2732;0.4921;
88.700;0.2732;0.5126;
88.720;0.2732;0.5495;
88.740;0.2660;0.5495;
88.760;0.2660;0.4962;
88.780;0.2691;0.5126;
88.800;0.2691;0.5536;
88.820;0.2691;0.5044;
88.840;0.2662;0.5003;
88.860;0.2662;0.5249;
88.880;0.2688;0.5413;
88.900;0.2688;0.5208;
88.920;0.2688;0.5331;
88.940;0.2709;0.5167;
88.960;0.2709;0.5290;
88.980;0.2785;0.5044;
89.000;0.2785;0.5782;
89.020;0.2785;0.4593;
89.040;0.2659;0.5249;
89.060;0.2659;0.4798;
89.080;0.2627;0.5864;
89.100;0.2627;0.5208;
89.120;0.2627;0.4675;
89.140;0.2659;0.5208;
89.160;0.2659;0.5372;
89.180;0.2666;0.6151;
89.200;0.2666;0.5372;
89.220;0.2666;0.4183;
89.240;0.2648;0.5249;
89.260;0.2648;0.5167;
89.280;0.2709;0.4593;
89.300;0.2709;0.6028;
89.320;0.2709;0.4388;
89.340;0.2642;0.4921;
89.360;0.2642;0.5249;
89.380;0.2799;0.5659;
89.400;0.2799;0.4716;
89.420;0.2799;0.5003;
89.440;0.2672;0.5044;
89.460;0.2672;0.5536;
89.480;0.2692;0.4757;
89.500;0.2692;0.5208;
89.520;0.2692;0.5044;
89.540;0.2709;0.5208;
89.560;0.2709;0.5454;
89.580;0.2651;0.5085;
89.600;0.2651;0.5536;
89.620;0.2651;0.4962;
89.640;0.2723;0.5331;
89.660;0.2723;0.5700;
89.680;0.2660;0.5372;
89.700;0.2660;0.5372;
89.720;0.2660;0.4839;
89.740;0.2668;0.5495;
89.760;0.2668;0.5126;
89.780;0.2703;0.4798;
89.800;0.2703;0.5372;
89.820;0.2703;0.5331;
89.840;0.2756;0.5536;
89.860;0.2756;0.5741;
89.880;0.2750;0.4798;
89.900;0.2750;0.5003;
89.920;0.2750;0.4921;
89.940;0.2735;0.5085;
89.960;0.2735;0.5536;
89.980;0.2708;0.5044;
90.000;0.2708;0.5208;
90.020;0.2708;0.5782;
90.040;0.2709;0.5618;
90.060;0.2709;0.4880;
90.080;0.2706;0.5372;
90.100;0.2706;0.5659;
90.120;0.2706;0.5208;
90.140;0.2650;0.5126;
90.160;0.2650;0.4470;
90.180;0.2659;0.5249;
90.200;0.2659;0.4716;
90.220;0.2659;0.4921;
90.240;0.2708;0.4921;
90.260;0.2708;0.5085;
90.280;0.2694;0.4511;
90.300;0.2694;0.5003;
90.320;0.2694;0.5823;
90.340;0.2749;0.5946;
90.360;0.2749;0.4839;
90.380;0.2680;0.4306;
90.400;0.2680;0.5003;
90.420;0.2680;0.5372;
90.440;0.2706;0.5741;
90.460;0.2706;0.4921;
90.480;0.2669;0.4757;
90.500;0.2669;0.5536;
90.520;0.2669;0.5208;
90.540;0.2680;0.5372;
90.560;0.2680;0.4716;
90.580;0.2753;0.5290;
90.600;0.2753;0.5577;
90.620;0.2753;0.5659;
90.640;0.2721;0.5700;
90.660;0.2721;0.4839;
90.680;0.2749;0.5003;
90.700;0.2749;0.5823;
90.720;0.2749;0.5700;
90.740;0.2587;0.5290;
90.760;0.2587;0.4429;
90.780;0.2671;0.4634;
90.800;0.2671;0.4593;
90.820;0.2671;0.5085;
90.840;0.2634;0.4962;
90.860;0.2634;0.4880;
90.880;0.2747;0.4716;
90.900;0.2747;0.5044;
90.920;0.2747;0.5290;
90.940;0.2749;0.5126;
90.960;0.2749;0.4921;
90.980;0.2660;0.4921;
91.000;0.2660;0.5044;
91.020;0.2660;0.5003;
91.040;0.2540;0.5044;
91.060;0.2540;0.5249;
91.080;0.2723;0.4675;
91.100;0.2723;0.4962;
91.120;0.2723;0.5208;
91.140;0.2732;0.5454;
91.160;0.2732;0.4757;
91.180;0.2697;0.5700;
91.200;0.2697;0.5413;
91.220;0.2697;0.5454;
91.240;0.2753;0.5126;
91.260;0.2753;0.4839;
91.280;0.2659;0.4880;
91.300;0.2659;0.5454;
91.320;0.2659;0.4839;
91.340;0.2694;0.4593;
91.360;0.2694;0.5454;
91.380;0.2650;0.5126;
91.400;0.2650;0.5249;
91.420;0.2650;0.4306;
91.440;0.2747;0.5495;
91.460;0.2747;0.5536;
91.480;0.2732;0.6069;
91.500;0.2732;0.5372;
91.520;0.2732;0.5208;
91.540;0.2776;0.4921;
91.560;0.2776;0.4716;
91.580;0.2709;0.5208;
91.600;0.2709;0.4634;
91.620;0.2709;0.4429;
91.640;0.2837;0.6110;
91.660;0.2837;0.5454;
91.680;0.2755;0.5003;
91.700;0.2755;0.5085;
91.720;0.2755;0.5208;
91.740;0.2694;0.5085;
91.760;0.2694;0.5700;
91.780;0.2683;0.5905;
91.800;0.2683;0.5126;
91.820;0.2683;0.5372;
91.840;0.2624;0.5208;
91.860;0.2624;0.5208;
91.880;0.2651;0.5167;
91.900;0.2753;0.4839;
91.920;0.2753;0.5290;
91.940;0.2753;0.5167;
91.960;0.2706;0.5249;
91.980;0.2706;0.5413;
92.000;0.2625;0.5249;
92.020;0.2625;0.5003;
92.040;0.2625;0.4511;
92.060;0.2734;0.4798;
92.080;0.2734;0.5249;
92.100;0.2727;0.5208;
92.120;0.2727;0.4511;
92.140;0.2727;0.4962;
92.160;0.2634;0.5085;
92.180;0.2634;0.5249;
92.200;0.2732;0.5577;
92.220;0.2732;0.5249;
92.240;0.2732;0.4880;
92.260;0.2705;0.5003;
92.280;0.2705;0.5454;
92.300;0.2700;0.5413;
92.320;0.2700;0.5495;
92.340;0.2700;0.4839;
92.360;0.2727;0.5741;
92.380;0.2727;0.5741;
92.400;0.2795;0.6726;
92.420;0.2795;0.6644;
92.440;0.2795;0.5782;
92.460;0.2779;0.5823;
92.480;0.2779;0.7013;
92.500;0.2698;0.6644;
92.520;0.2698;0.7587;
92.540;0.2698;0.6849;
