MC6;
time/s;Fluo/V;P700 deltaI/I x10³;
150.960;0.5604;0.9321;
150.980;0.5604;0.9145;
151.000;0.5485;0.9761;
151.020;0.5485;0.9321;
151.040;0.5485;0.9013;
151.060;0.5498;0.9101;
151.080;0.5498;0.9585;
151.100;0.5507;1.0289;
151.120;0.5507;0.8706;
151.140;0.5507;0.9145;
151.160;0.5548;1.0508;
151.180;0.5548;0.9013;
151.200;0.5533;0.9673;
151.220;0.5533;0.9101;
151.240;0.5533;0.9321;
151.260;0.5473;0.9013;
151.280;0.5473;0.9497;
151.300;0.5528;0.9673;
151.320;0.5528;0.9145;
151.340;0.5528;0.8706;
151.360;0.5577;0.8794;
151.380;0.5577;0.9233;
151.400;0.5475;0.9717;
151.420;0.5475;0.9189;
151.440;0.5475;0.9585;
151.460;0.5473;0.9585;
151.480;0.5473;0.9409;
151.500;0.5397;0.9497;
151.520;0.5397;0.9277;
151.540;0.5397;0.8882;
151.560;0.5466;0.9145;
151.580;0.5466;0.9101;
151.600;0.5432;0.8750;
151.620;0.5432;0.9013;
151.640;0.5432;0.8750;
151.660;0.5446;0.8882;
151.680;0.5446;0.9409;
151.700;0.5340;0.8618;
151.720;0.5340;0.8926;
151.740;0.5340;0.9849;
151.760;0.5394;0.9585;
151.780;0.5394;0.8838;
151.800;0.5430;0.8706;
151.820;0.5430;0.9013;
151.840;0.5430;0.9761;
151.860;0.5412;0.9629;
151.880;0.5412;0.9277;
151.900;0.5408;0.9453;
151.920;0.5408;0.9013;
151.940;0.5408;0.9761;
151.960;0.5441;0.9761;
151.980;0.5441;0.9541;
152.000;0.5351;0.8662;
152.020;0.5351;0.9849;
152.040;0.5351;0.9893;
152.060;0.5311;0.9453;
152.080;0.5311;0.9629;
152.100;0.5336;0.8618;
152.120;0.5336;1.0157;
152.140;0.5336;0.9497;
152.160;0.5243;1.0640;
152.180;0.5243;0.9497;
152.200;0.5328;0.9453;
152.220;0.5328;0.9717;
152.240;0.5328;1.0069;
152.260;0.5377;0.9541;
152.280;0.5377;0.9629;
152.300;0.5325;0.9409;
152.320;0.5325;0.9541;
152.340;0.5325;1.0816;
152.360;0.5328;0.9453;
152.380;0.5328;0.9585;
152.400;0.5316;0.9761;
152.420;0.5316;1.0113;
152.440;0.5316;0.9717;
152.460;0.5229;1.0025;
152.480;0.5229;0.9893;
152.500;0.5343;1.0245;
152.520;0.5343;0.9893;
152.540;0.5343;0.9981;
152.560;0.5324;0.9717;
152.580;0.5324;0.9541;
152.600;0.5263;0.9937;
152.620;0.5263;0.9937;
152.640;0.5263;0.9893;
152.660;0.5295;0.9409;
152.680;0.5295;0.9717;
152.700;0.5288;0.9101;
152.720;0.5288;1.0245;
152.740;0.5288;0.9365;
152.760;0.5281;1.0157;
152.780;0.5281;0.9497;
152.800;0.5159;1.0289;
152.820;0.5159;1.0420;
152.840;0.5159;1.0201;
152.860;0.5250;0.9629;
152.880;0.5250;1.0420;
152.900;0.5121;1.0025;
152.920;0.5121;0.9541;
152.940;0.5121;0.9585;
152.960;0.5211;1.0201;
152.980;0.5211;0.9937;
153.000;0.5290;0.9893;
153.020;0.5290;1.0069;
153.040;0.5290;0.9849;
153.060;0.5182;0.9937;
153.080;0.5182;1.0201;
153.100;0.5246;1.0420;
153.120;0.5246;0.9849;
153.140;0.5246;0.9057;
153.160;0.5191;1.0245;
153.180;0.5191;1.0157;
153.200;0.5269;1.0860;
153.220;0.5269;1.0069;
153.240;0.5269;1.0025;
153.260;0.5221;0.9893;
153.280;0.5221;1.0684;
153.300;0.5185;1.0508;
153.320;0.5185;0.9761;
153.340;0.5185;0.8926;
153.360;0.5211;0.9805;
153.380;0.5211;1.0552;
153.400;0.5244;0.9717;
153.420;0.5244;0.9893;
153.440;0.5244;0.9761;
153.460;0.5157;1.0640;
153.480;0.5157;1.0113;
153.500;0.5067;0.9717;
153.520;0.5067;1.0201;
153.540;0.5067;0.9541;
153.560;0.5076;1.0640;
153.580;0.5076;1.0025;
153.600;0.5195;1.0069;
153.620;0.5195;0.9629;
153.640;0.5195;0.9761;
153.660;0.5084;1.0464;
153.680;0.5084;1.0684;
153.700;0.5116;0.9277;
153.720;0.5116;1.0289;
153.740;0.5116;1.0113;
153.760;0.5111;1.0069;
153.780;0.5111;1.0289;
153.800;0.5041;1.0377;
153.820;0.5041;1.0025;
153.840;0.5041;1.0201;
153.860;0.5063;1.0684;
153.880;0.5063;0.9893;
153.900;0.5114;1.0684;
153.920;0.5114;1.0157;
153.940;0.5114;0.9849;
153.960;0.5110;1.0113;
153.980;0.5110;1.0245;
154.000;0.5020;0.9893;
154.020;0.5020;1.0069;
154.040;0.5020;0.9981;
154.060;0.5084;0.9937;
154.080;0.5084;1.0245;
154.100;0.5014;0.9365;
154.120;0.5014;0.9849;
154.140;0.5014;1.0596;
154.160;0.5113;1.0904;
154.180;0.5113;0.9453;
154.200;0.5012;1.0113;
154.220;0.5012;1.0640;
154.240;0.5012;1.1036;
154.260;0.5073;1.0728;
154.280;0.5073;0.9541;
154.300;0.4983;0.9849;
154.320;0.4983;1.0201;
154.340;0.4983;1.0596;
154.360;0.4989;1.0772;
154.380;0.4989;1.0245;
154.400;0.4939;1.0377;
154.420;0.4939;0.9145;
154.440;0.4939;1.1212;
154.460;0.4904;1.0772;
154.480;0.4904;1.0025;
154.500;0.5021;1.0201;
154.520;0.5021;1.0860;
154.540;0.5021;0.9805;
154.560;0.4966;1.0728;
154.580;0.4966;1.0289;
154.600;0.4998;1.0640;
154.620;0.4998;1.0948;
154.640;0.4998;1.0333;
154.660;0.4994;1.0289;
154.680;0.4994;0.9937;
154.700;0.5021;1.0289;
154.720;0.5021;1.1080;
154.740;0.5021;1.0640;
154.760;0.4925;0.9717;
154.780;0.4925;1.1344;
154.800;0.4860;1.0596;
154.820;0.4860;1.1080;
154.840;0.4860;1.0904;
154.860;0.4892;1.0464;
154.880;0.4892;1.0245;
154.900;0.4907;1.1168;
154.920;0.4907;1.1212;
154.940;0.4907;1.0596;
154.960;0.5000;0.9981;
154.980;0.5000;1.0904;
155.000;0.4957;1.1344;
155.020;0.4957;1.0069;
155.040;0.4957;1.1256;
155.060;0.4863;1.0201;
155.080;0.4863;1.0860;
155.100;0.4925;1.0860;
155.120;0.4925;1.1476;
155.140;0.4925;0.9673;
155.160;0.4844;0.9805;
155.180;0.4844;1.0377;
155.200;0.4942;1.0728;
155.220;0.4942;1.1168;
155.240;0.4942;1.0377;
155.260;0.4896;1.0948;
155.280;0.4896;1.0860;
155.300;0.4887;1.1080;
155.320;0.4887;1.0684;
155.340;0.4887;1.0201;
155.360;0.4831;1.0816;
155.380;0.4831;1.0772;
155.400;0.4853;1.1168;
155.420;0.4853;1.0772;
155.440;0.4853;1.0728;
155.460;0.4908;1.0289;
155.480;0.4908;1.1476;
155.500;0.4956;1.0201;
155.520;0.4956;1.0772;
155.540;0.4956;1.0333;
155.560;0.4869;1.0464;
155.580;0.4869;1.1256;
155.600;0.4867;1.1036;
155.620;0.4867;1.1036;
155.640;0.4867;1.0245;
155.660;0.4791;1.0904;
155.680;0.4791;1.1212;
155.700;0.4818;1.0904;
155.720;0.4818;1.1256;
155.740;0.4818;1.1827;
155.760;0.4770;1.0684;
155.780;0.4770;1.0860;
155.800;0.4759;1.0245;
155.820;0.4759;1.1124;
155.840;0.4759;1.1256;
155.860;0.4808;1.1124;
155.880;0.4808;1.1124;
155.900;0.4757;1.0904;
155.920;0.4757;1.1564;
155.940;0.4757;1.0596;
155.960;0.4721;1.1168;
155.980;0.4721;1.1871;
156.000;0.4780;1.0860;
156.020;0.4780;1.1300;
156.040;0.4780;1.1080;
156.060;0.4705;1.1476;
156.080;0.4705;1.0552;
156.100;0.4763;1.0728;
156.120;0.4763;1.1212;
156.140;0.4763;1.1256;
156.160;0.4866;1.1827;
156.180;0.4866;1.1871;
156.200;0.4707;1.1564;
156.220;0.4707;1.2267;
156.240;0.4707;1.1564;
156.260;0.4681;1.1168;
156.280;0.4681;1.1827;
156.300;0.4713;1.1256;
156.320;0.4713;1.1696;
156.340;0.4713;1.1564;
156.360;0.4676;1.2003;
156.380;0.4676;1.1432;
156.400;0.4727;1.1959;
156.420;0.4727;1.1652;
156.440;0.4727;1.2355;
156.460;0.4713;1.1959;
156.480;0.4713;1.1432;
156.500;0.4696;1.1212;
156.520;0.4696;1.1871;
156.540;0.4696;1.2047;
156.560;0.4663;1.1959;
156.580;0.4663;1.2223;
156.600;0.4779;1.2135;
156.620;0.4779;1.2443;
156.640;0.4779;1.1871;
156.660;0.4696;1.2487;
156.680;0.4696;1.1871;
156.700;0.4654;1.2707;
156.720;0.4654;1.2223;
156.740;0.4654;1.1827;
156.760;0.4620;1.2487;
156.780;0.4620;1.0948;
156.800;0.4629;1.2311;
156.820;0.4629;1.2223;
156.840;0.4629;1.2267;
156.860;0.4664;1.1432;
156.880;0.4664;1.2135;
156.900;0.4580;1.1827;
156.920;0.4580;1.2751;
156.940;0.4580;1.2047;
156.960;0.4654;1.2399;
156.980;0.4654;1.1740;
157.000;0.4625;1.2883;
157.020;0.4625;1.2267;
157.040;0.4625;1.2355;
157.060;0.4673;1.2223;
157.080;0.4673;1.1696;
157.100;0.4638;1.2531;
157.120;0.4638;1.1871;
157.140;0.4638;1.2003;
157.160;0.4596;1.1432;
157.180;0.4596;1.1915;
157.200;0.4632;1.2091;
157.220;0.4632;1.2135;
157.240;0.4632;1.2751;
157.260;0.4737;1.1871;
157.280;0.4737;1.1784;
157.300;0.4534;1.2355;
157.320;0.4534;1.2707;
157.340;0.4534;1.1388;
157.360;0.4585;1.2091;
157.380;0.4585;1.2047;
157.400;0.4649;1.2707;
157.420;0.4649;1.1827;
157.440;0.4649;1.2267;
157.460;0.4592;1.1696;
157.480;0.4592;1.2047;
157.500;0.4666;1.3015;
157.520;0.4666;1.1915;
157.540;0.4666;1.2795;
157.560;0.4547;1.1784;
157.580;0.4547;1.1564;
157.600;0.4478;1.2135;
157.620;0.4478;1.1915;
157.640;0.4478;1.2795;
157.660;0.4592;1.2619;
157.680;0.4592;1.3234;
157.700;0.4554;1.1915;
157.720;0.4554;1.2531;
157.740;0.4554;1.2003;
157.760;0.4559;1.2619;
157.780;0.4559;1.2575;
157.800;0.4623;1.2487;
157.820;0.4623;1.2047;
157.840;0.4623;1.2179;
157.860;0.4644;1.2707;
157.880;0.4644;1.2619;
157.900;0.4585;1.3147;
157.920;0.4585;1.2575;
157.940;0.4585;1.1871;
157.960;0.4570;1.2751;
157.980;0.4570;1.2311;
158.000;0.4516;1.2355;
158.020;0.4516;1.3103;
158.040;0.4516;1.2971;
158.060;0.4663;1.2751;
158.080;0.4663;1.2883;
158.100;0.4513;1.2707;
158.120;0.4513;1.3103;
158.140;0.4513;1.3234;
158.160;0.4460;1.2751;
158.180;0.4460;1.2883;
158.200;0.4501;1.2707;
158.220;0.4501;1.3278;
158.240;0.4501;1.4202;
158.260;0.4510;1.3234;
158.280;0.4510;1.3103;
158.300;0.4505;1.3454;
158.320;0.4505;1.3894;
158.340;0.4505;1.2619;
158.360;0.4478;1.2927;
158.380;0.4478;1.3366;
158.400;0.4507;1.3366;
158.420;0.4507;1.2531;
158.440;0.4507;1.3103;
158.460;0.4469;1.2707;
158.480;0.4469;1.2927;
158.500;0.4481;1.3806;
158.520;0.4481;1.3015;
158.540;0.4481;1.3498;
158.560;0.4498;1.3410;
158.580;0.4498;1.3147;
158.600;0.4451;1.3806;
158.620;0.4451;1.3586;
158.640;0.4451;1.2751;
158.660;0.4438;1.3147;
158.680;0.4438;1.3454;
158.700;0.4452;1.2663;
158.720;0.4452;1.3278;
158.740;0.4452;1.3894;
158.760;0.4429;1.3894;
158.780;0.4429;1.3278;
158.800;0.4447;1.3410;
158.820;0.4447;1.2927;
158.840;0.4447;1.3762;
158.860;0.4463;1.3630;
158.880;0.4463;1.3630;
158.900;0.4415;1.3454;
158.920;0.4415;1.3410;
158.940;0.4415;1.3278;
158.960;0.4328;1.3762;
158.980;0.4328;1.3410;
159.000;0.4339;1.3762;
159.020;0.4339;1.3278;
159.040;0.4339;1.3454;
159.060;0.4414;1.4246;
159.080;0.4414;1.3586;
159.100;0.4393;1.4026;
159.120;0.4393;1.2971;
159.140;0.4393;1.3322;
159.160;0.4423;1.3982;
159.180;0.4423;1.2751;
159.200;0.4397;1.3938;
159.220;0.4397;1.3190;
159.240;0.4397;1.3894;
159.260;0.4393;1.3894;
159.280;0.4393;1.4641;
159.300;0.4385;1.4202;
159.320;0.4385;1.3762;
159.340;0.4385;1.4158;
159.360;0.4409;1.3938;
159.380;0.4409;1.4861;
159.400;0.4394;1.4114;
159.420;0.4394;1.4114;
159.440;0.4394;1.3630;
159.460;0.4328;1.3894;
159.480;0.4328;1.4290;
159.500;0.4353;1.4290;
159.520;0.4353;1.4246;
159.540;0.4353;1.4114;
159.560;0.4412;1.4597;
159.580;0.4412;1.4246;
159.600;0.4327;1.4202;
159.620;0.4327;1.4685;
159.640;0.4327;1.4773;
159.660;0.4292;1.3366;
159.680;0.4292;1.3982;
159.700;0.4324;1.3718;
159.720;0.4324;1.3806;
159.740;0.4324;1.4114;
159.760;0.4351;1.4026;
159.780;0.4351;1.4158;
159.800;0.4412;1.4026;
159.820;0.4412;1.4685;
159.840;0.4412;1.3762;
159.860;0.4335;1.4597;
159.880;0.4335;1.4334;
159.900;0.4402;1.4685;
159.920;0.4402;1.4378;
159.940;0.4402;1.4466;
159.960;0.4275;1.4905;
159.980;0.4275;1.4334;
160.000;0.4214;1.4158;
160.020;0.4214;1.4905;
160.040;0.4214;1.4773;
160.060;0.4353;1.4597;
160.080;0.4353;1.4290;
160.100;0.4371;1.4597;
160.120;0.4371;1.4597;
160.140;0.4371;1.4817;
160.160;0.4299;1.5301;
160.180;0.4299;1.4466;
160.200;0.4208;1.4070;
160.220;0.4208;1.4685;
160.240;0.4208;1.4422;
160.260;0.4312;1.4246;
160.280;0.4312;1.4290;
160.300;0.4287;1.4202;
160.320;0.4287;1.4685;
160.340;0.4287;1.5037;
160.360;0.4304;1.4466;
160.380;0.4304;1.4378;
160.400;0.4156;1.4510;
160.420;0.4156;1.4773;
160.440;0.4156;1.5433;
160.460;0.4295;1.4729;
160.480;0.4295;1.5125;
160.500;0.4246;1.4993;
160.520;0.4246;1.4861;
160.540;0.4246;1.4773;
160.560;0.4290;1.5565;
160.580;0.4290;1.5125;
160.600;0.4312;1.4641;
160.620;0.4312;1.5081;
160.640;0.4312;1.4246;
160.660;0.4263;1.5609;
160.680;0.4263;1.4817;
160.700;0.4341;1.4861;
160.720;0.4341;1.4641;
160.740;0.4341;1.4905;
160.760;0.4185;1.4641;
160.780;0.4185;1.5081;
160.800;0.4284;1.5037;
160.820;0.4284;1.5565;
160.840;0.4284;1.5301;
160.860;0.4309;1.5697;
160.880;0.4309;1.5345;
160.900;0.4214;1.5653;
160.920;0.4214;1.5389;
160.940;0.4214;1.5213;
160.960;0.4351;1.5389;
160.980;0.4351;1.4597;
161.000;0.4205;1.6048;
161.020;0.4205;1.4905;
161.040;0.4205;1.5345;
161.060;0.4179;1.5609;
161.080;0.4179;1.5609;
161.100;0.4194;1.5697;
161.120;0.4194;1.5477;
161.140;0.4194;1.4817;
161.160;0.4191;1.4378;
161.180;0.4191;1.5169;
161.200;0.4196;1.5345;
161.220;0.4196;1.5521;
161.240;0.4196;1.4905;
161.260;0.4252;1.6180;
161.280;0.4252;1.6576;
161.300;0.4266;1.6312;
161.320;0.4266;1.6532;
161.340;0.4266;1.5477;
161.360;0.4158;1.6092;
161.380;0.4158;1.5565;
161.400;0.4129;1.6268;
161.420;0.4129;1.5697;
161.440;0.4129;1.5389;
161.460;0.4133;1.5785;
161.480;0.4133;1.6180;
161.500;0.4106;1.5829;
161.520;0.4106;1.6136;
161.540;0.4106;1.5565;
161.560;0.4151;1.5741;
161.580;0.4151;1.6444;
161.600;0.4188;1.6004;
161.620;0.4188;1.5960;
161.640;0.4188;1.5521;
161.660;0.4173;1.5697;
161.680;0.4173;1.5609;
161.700;0.4263;1.5785;
161.720;0.4263;1.5565;
161.740;0.4263;1.5873;
161.760;0.4138;1.5785;
161.780;0.4138;1.6004;
161.800;0.4095;1.5697;
161.820;0.4095;1.5609;
161.840;0.4095;1.5741;
161.860;0.4164;1.6356;
161.880;0.4164;1.5960;
161.900;0.4162;1.5521;
161.920;0.4162;1.6048;
161.940;0.4162;1.6224;
161.960;0.4089;1.6092;
161.980;0.4089;1.6180;
162.000;0.4090;1.5477;
162.020;0.4090;1.6048;
162.040;0.4090;1.6136;
162.060;0.4135;1.6048;
162.080;0.4135;1.5609;
162.100;0.4156;1.6224;
162.120;0.4156;1.6092;
162.140;0.4156;1.5917;
162.160;0.4077;1.6488;
162.180;0.4077;1.6620;
162.200;0.4209;1.5565;
162.220;0.4209;1.6180;
162.240;0.4209;1.6224;
162.260;0.4122;1.6532;
162.280;0.4122;1.6444;
162.300;0.4093;1.5345;
162.320;0.4093;1.6180;
162.340;0.4093;1.5477;
162.360;0.4095;1.6796;
162.380;0.4095;1.6004;
162.400;0.4122;1.6444;
162.420;0.4122;1.6620;
162.440;0.4122;1.6444;
162.460;0.4161;1.6708;
162.480;0.4161;1.6180;
162.500;0.4121;1.6796;
162.520;0.4121;1.5653;
162.540;0.4121;1.6840;
162.560;0.4095;1.6400;
162.580;0.4095;1.6224;
162.600;0.4125;1.6356;
162.620;0.4125;1.6576;
162.640;0.4125;1.5873;
162.660;0.4122;1.6620;
162.680;0.4122;1.5653;
162.700;0.4063;1.5917;
162.720;0.4063;1.6840;
162.740;0.4063;1.6488;
162.760;0.4124;1.6708;
162.780;0.4124;1.6400;
162.800;0.4058;1.6884;
162.820;0.4058;1.6444;
162.840;0.4058;1.6620;
162.860;0.4078;1.6180;
162.880;0.4078;1.6664;
162.900;0.4158;1.6444;
162.920;0.4158;1.7016;
162.940;0.4158;1.6268;
162.960;0.4104;1.6444;
162.980;0.4104;1.7192;
163.000;0.4148;1.6180;
163.020;0.4148;1.6620;
163.040;0.4148;1.6620;
163.060;0.4020;1.6708;
163.080;0.4020;1.6224;
163.100;0.3977;1.6532;
163.120;0.3977;1.6576;
163.140;0.3977;1.6576;
163.160;0.4083;1.6400;
163.180;0.4083;1.6620;
163.200;0.4129;1.6840;
163.220;0.4129;1.6576;
163.240;0.4129;1.6312;
163.260;0.4040;1.6488;
163.280;0.4040;1.7104;
163.300;0.3994;1.7280;
163.320;0.3994;1.6972;
163.340;0.3994;1.6180;
163.360;0.4112;1.6532;
163.380;0.4112;1.6752;
163.400;0.4031;1.7499;
163.420;0.4031;1.7411;
163.440;0.4031;1.6752;
163.460;0.4028;1.6620;
163.480;0.4028;1.6972;
163.500;0.4045;1.7324;
163.520;0.4045;1.7016;
163.540;0.4045;1.7367;
163.560;0.3993;1.6444;
163.580;0.3993;1.6488;
163.600;0.4020;1.6312;
163.620;0.4020;1.7016;
163.640;0.4020;1.7236;
163.660;0.4043;1.6356;
163.680;0.4043;1.7895;
163.700;0.4005;1.6752;
163.720;0.4005;1.6356;
163.740;0.4005;1.7016;
163.760;0.3973;1.6708;
163.780;0.3973;1.7499;
163.800;0.4023;1.7192;
163.820;0.4023;1.6268;
163.840;0.4023;1.6620;
163.860;0.3970;1.7192;
163.880;0.3970;1.6488;
163.900;0.4095;1.7543;
163.920;0.4095;1.6400;
163.940;0.4095;1.6620;
163.960;0.3948;1.7851;
163.980;0.3948;1.7016;
164.000;0.4031;1.7455;
164.020;0.4031;1.6356;
164.040;0.4031;1.6664;
164.060;0.3927;1.6796;
164.080;0.3927;1.6972;
164.100;0.3924;1.6576;
164.120;0.3924;1.7631;
164.140;0.3924;1.7499;
164.160;0.3945;1.7543;
164.180;0.3945;1.7104;
164.200;0.3964;1.6928;
164.220;0.3964;1.7543;
164.240;0.3964;1.7367;
164.260;0.3997;1.7236;
164.280;0.3997;1.7148;
164.300;0.3971;1.7192;
164.320;0.3971;1.7324;
164.340;0.3971;1.7675;
164.360;0.3958;1.7324;
164.380;0.3958;1.7807;
164.400;0.4005;1.7236;
164.420;0.4005;1.8379;
164.440;0.4005;1.7367;
164.460;0.3909;1.7543;
164.480;0.3909;1.6664;
164.500;0.3907;1.7895;
164.520;0.3907;1.7675;
164.540;0.3907;1.7148;
164.560;0.4020;1.7939;
164.580;0.4020;1.7236;
164.600;0.3921;1.7807;
164.620;0.3921;1.7455;
164.640;0.3921;1.7324;
164.660;0.3921;1.7236;
164.680;0.3921;1.7192;
164.700;0.3907;1.7148;
164.720;0.3907;1.7719;
164.740;0.3907;1.7983;
164.760;0.3878;1.7280;
164.780;0.3878;1.7324;
164.800;0.4022;1.7499;
164.820;0.4022;1.7587;
164.840;0.4022;1.7411;
164.860;0.3961;1.7675;
164.880;0.3961;1.7719;
164.900;0.4084;1.8203;
164.920;0.4084;1.7192;
164.940;0.4084;1.7543;
164.960;0.3932;1.7543;
164.980;0.3932;1.7148;
165.000;0.3926;1.7807;
165.020;0.3926;1.7763;
165.040;0.3926;1.7851;
165.060;0.3886;1.7367;
165.080;0.3886;1.7411;
165.100;0.3932;1.7587;
165.120;0.3932;1.7719;
165.140;0.3932;1.7367;
165.160;0.3846;1.7719;
165.180;0.3846;1.7324;
165.200;0.3869;1.8335;
165.220;0.3869;1.7631;
165.240;0.3869;1.7411;
165.260;0.3900;1.6972;
165.280;0.3900;1.7280;
165.300;0.3909;1.7455;
165.320;0.3909;1.8071;
165.340;0.3909;1.7807;
165.360;0.3968;1.7631;
165.380;0.3968;1.8247;
165.400;0.3907;1.8379;
165.420;0.3907;1.7939;
165.440;0.3907;1.7631;
165.460;0.3918;1.7719;
165.480;0.3918;1.8291;
165.500;0.3956;1.8335;
165.520;0.3956;1.7807;
165.540;0.3956;1.7587;
165.560;0.3829;1.7983;
165.580;0.3829;1.8511;
165.600;0.3938;1.7807;
165.620;0.3938;1.7104;
165.640;0.3938;1.8071;
165.660;0.3854;1.7631;
165.680;0.3854;1.7148;
165.700;0.3979;1.8511;
165.720;0.3979;1.7411;
165.740;0.3979;1.7719;
165.760;0.3915;1.8071;
165.780;0.3915;1.8027;
165.800;0.3906;1.7148;
165.820;0.3906;1.7807;
165.840;0.3906;1.8115;
165.860;0.3895;1.8818;
165.880;0.3895;1.8027;
165.900;0.3837;1.7983;
165.920;0.3837;1.7939;
165.940;0.3837;1.7587;
165.960;0.3926;1.8247;
165.980;0.3926;1.8115;
166.000;0.3881;1.8379;
166.020;0.3881;1.8159;
166.040;0.3881;1.8599;
166.060;0.3837;1.7939;
166.080;0.3837;1.7983;
166.100;0.3814;1.7411;
166.120;0.3814;1.8071;
166.140;0.3814;1.7587;
166.160;0.3803;1.7983;
166.180;0.3803;1.8423;
166.200;0.3820;1.7631;
166.220;0.3820;1.7983;
166.240;0.3820;1.8247;
166.260;0.3895;1.8423;
166.280;0.3895;1.8291;
166.300;0.3800;1.7939;
166.320;0.3800;1.7983;
166.340;0.3800;1.7763;
166.360;0.3933;1.8159;
166.380;0.3933;1.8027;
166.400;0.3881;1.8555;
166.420;0.3881;1.7851;
166.440;0.3881;1.8511;
166.460;0.3909;1.8423;
166.480;0.3909;1.7631;
166.500;0.3773;1.7763;
166.520;0.3773;1.7719;
166.540;0.3773;1.8071;
166.560;0.3916;1.8203;
166.580;0.3916;1.7807;
166.600;0.3868;1.8203;
166.620;0.3868;1.8511;
166.640;0.3868;1.7280;
166.660;0.3750;1.7983;
166.680;0.3750;1.7499;
166.700;0.3889;1.8555;
166.720;0.3889;1.8247;
166.740;0.3889;1.8687;
166.760;0.3893;1.8335;
166.780;0.3893;1.8247;
166.800;0.3817;1.8555;
166.820;0.3817;1.8467;
166.840;0.3817;1.7939;
166.860;0.3736;1.7675;
166.880;0.3736;1.7983;
166.900;0.3817;1.8511;
166.920;0.3817;1.8818;
166.940;0.3817;1.7939;
166.960;0.3884;1.8423;
166.980;0.3884;1.7807;
167.000;0.3826;1.8423;
167.020;0.3826;1.8203;
167.040;0.3826;1.7719;
167.060;0.3747;1.8115;
167.080;0.3747;1.8335;
167.100;0.3895;1.8247;
167.120;0.3895;1.8862;
167.140;0.3895;1.8115;
167.160;0.3802;1.8027;
167.180;0.3802;1.8599;
167.200;0.3860;1.8687;
167.220;0.3860;1.8027;
167.240;0.3860;1.8379;
167.260;0.3863;1.8027;
167.280;0.3863;1.7939;
167.300;0.3767;1.8335;
167.320;0.3767;1.9258;
167.340;0.3767;1.7763;
167.360;0.3822;1.8774;
167.380;0.3822;1.8687;
167.400;0.3767;1.8467;
167.420;0.3767;1.8862;
167.440;0.3767;1.7587;
167.460;0.3819;1.8599;
167.480;0.3819;1.8467;
167.500;0.3771;1.8687;
167.520;0.3771;1.7719;
167.540;0.3771;1.8247;
167.560;0.3741;1.8071;
167.580;0.3741;1.8643;
167.600;0.3837;1.8247;
167.620;0.3837;1.8511;
167.640;0.3837;1.8335;
167.660;0.3800;1.8291;
167.680;0.3800;1.8071;
167.700;0.3712;1.8291;
167.720;0.3712;1.8555;
167.740;0.3712;1.8423;
167.760;0.3817;1.9302;
167.780;0.3817;1.8335;
167.800;0.3816;1.8730;
167.820;0.3816;1.8291;
167.840;0.3816;1.8774;
167.860;0.3852;1.8423;
167.880;0.3852;1.8555;
167.900;0.3755;1.7807;
167.920;0.3755;1.7983;
167.940;0.3755;1.8687;
167.960;0.3828;1.8950;
167.980;0.3828;1.8643;
168.000;0.3666;1.7983;
168.020;0.3666;1.8818;
168.040;0.3666;1.9478;
168.060;0.3808;1.8818;
168.080;0.3808;1.8994;
168.100;0.3765;1.7983;
168.120;0.3765;1.8291;
168.140;0.3765;1.8643;
168.160;0.3843;1.8643;
168.180;0.3843;1.8467;
168.200;0.3727;1.7851;
168.220;0.3727;1.8291;
168.240;0.3727;1.8335;
168.260;0.3758;1.9038;
168.280;0.3758;1.8423;
168.300;0.3703;1.8027;
168.320;0.3703;1.8423;
168.340;0.3703;1.8643;
168.360;0.3822;1.8643;
168.380;0.3822;1.8467;
168.400;0.3707;1.8115;
168.420;0.3707;1.8159;
168.440;0.3707;1.8774;
168.460;0.3793;1.8643;
168.480;0.3793;1.8071;
168.500;0.3742;1.9038;
168.520;0.3742;1.8423;
168.540;0.3742;1.9390;
168.560;0.3739;1.7895;
168.580;0.3739;1.8423;
168.600;0.3813;1.8423;
168.620;0.3813;1.8950;
168.640;0.3813;1.8730;
168.660;0.3712;1.8643;
168.680;0.3712;1.8511;
168.700;0.3779;1.8335;
168.720;0.3779;1.9214;
168.740;0.3779;1.8423;
168.760;0.3784;1.8687;
168.780;0.3784;1.8511;
168.800;0.3802;1.8906;
168.820;0.3802;1.8335;
168.840;0.3802;1.8511;
168.860;0.3816;1.8774;
168.880;0.3816;1.9258;
168.900;0.3716;1.9478;
168.920;0.3716;1.9170;
168.940;0.3716;1.9654;
168.960;0.3805;1.8511;
168.980;0.3805;1.8643;
169.000;0.3690;1.9038;
169.020;0.3690;1.9126;
169.040;0.3690;1.9566;
169.060;0.3747;1.8555;
169.080;0.3747;1.8862;
169.100;0.3800;1.9918;
169.120;0.3800;1.9170;
169.140;0.3800;1.8994;
169.160;0.3753;1.8071;
169.180;0.3753;1.8379;
169.200;0.3748;1.9170;
169.220;0.3748;1.9082;
169.240;0.3748;1.8730;
169.260;0.3733;1.8511;
169.280;0.3733;1.8599;
169.300;0.3665;1.9698;
169.320;0.3665;1.9038;
169.340;0.3665;1.8467;
169.360;0.3697;1.8687;
169.380;0.3697;1.9214;
169.400;0.3719;1.8511;
169.420;0.3719;1.8906;
169.440;0.3719;1.8115;
169.460;0.3741;1.7807;
169.480;0.3741;1.8950;
169.500;0.3747;1.8950;
169.520;0.3747;1.8862;
169.540;0.3747;1.8643;
169.560;0.3669;1.8423;
